species,product,food_type,pack_size,ean,wms_code,image_scope,local_image,image_url,source_page,declared_dimensions,declared_dpi,image_label,file_bytes,sha256,status
cat,2016 - FHN - Dry - Cat - INDOOR LONG HAIR - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182550739382,2544020,shared official master across listed weights,images/cat/2016-fhn-dry-cat-indoor-long-hair-zone-europe-standard-perfect-product-page-master-b4274d438e.png,https://cdn.royalcanin-weshare-online.io/tyJp9WsBaxEApS7LTyEC/v414/16-indoor-long-hair-b1-se,https://www.royalcanin.com/uk/cats/products/retail-products/indoor-long-hair-2549,2480x3508,300,16-INDOOR LONG HAIR-B1-SE,620131,b4274d438eef3a83569bc0a89feb687f01184462ec1c6e4d235aa06222e3e3e6,downloaded
cat,2016 - FHN - Dry - Cat - INDOOR LONG HAIR - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550739405,2544040,shared official master across listed weights,images/cat/2016-fhn-dry-cat-indoor-long-hair-zone-europe-standard-perfect-product-page-master-b4274d438e.png,https://cdn.royalcanin-weshare-online.io/tyJp9WsBaxEApS7LTyEC/v414/16-indoor-long-hair-b1-se,https://www.royalcanin.com/uk/cats/products/retail-products/indoor-long-hair-2549,2480x3508,300,16-INDOOR LONG HAIR-B1-SE,620131,b4274d438eef3a83569bc0a89feb687f01184462ec1c6e4d235aa06222e3e3e6,downloaded
cat,2016 - FHN - Dry - Cat - INDOOR LONG HAIR - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,10 kg,3182550739429,2544100,shared official master across listed weights,images/cat/2016-fhn-dry-cat-indoor-long-hair-zone-europe-standard-perfect-product-page-master-b4274d438e.png,https://cdn.royalcanin-weshare-online.io/tyJp9WsBaxEApS7LTyEC/v414/16-indoor-long-hair-b1-se,https://www.royalcanin.com/uk/cats/products/retail-products/indoor-long-hair-2549,2480x3508,300,16-INDOOR LONG HAIR-B1-SE,620131,b4274d438eef3a83569bc0a89feb687f01184462ec1c6e4d235aa06222e3e3e6,downloaded
cat,2017 - FHN - Wet - Cat - STERILISED Gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579311301,2870001,weight-specific,images/cat/2017-fhn-wet-cat-sterilised-gravy-zone-europe-standard-perfect-product-page-master-aee1155eaa.jpg,https://marspetcareaprimocdn.petcare.global/b06a178c-931a-4687-b198-b379008bfb39/b06a178c-931a-4687-b198-b379008bfb39_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sterilised-gravy-4095,,,FHNW16_STER_CIG_N_POUCH,376512,aee1155eaa8afeeeb804dd473b875d562f8ea58ad3e4ee87d27db68ed882cfd9,downloaded
cat,2017 - FHNW - WET - Cat - INSTINCTIVE 7+ Gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579310168,2866001,weight-specific,images/cat/2017-fhnw-wet-cat-instinctive-7-gravy-zone-europe-standard-perfect-product-page-master-0655e7b50a.jpg,https://marspetcareaprimocdn.petcare.global/95b30871-357b-454a-8d7b-b399014e2ae5/95b30871-357b-454a-8d7b-b399014e2ae5_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/instinctive-7%2b-gravy-4083,2480x3508,300,FHNW16_INS7_CIG_S_POUCH,379313,0655e7b50a3efb40ccedc31bcae171348f82f8388e92468cf0224bfa058c4019,downloaded
cat,2017 - FHNW - WET - Cat - INSTINCTIVE Gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579308936,2862001,weight-specific,images/cat/2017-fhnw-wet-cat-instinctive-gravy-zone-europe-standard-perfect-product-page-master-c6905ff114.jpg,https://marspetcareaprimocdn.petcare.global/c0ad113e-9e4a-487a-b3f4-b1ef00126b04/c0ad113e-9e4a-487a-b3f4-b1ef00126b04_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/instinctive-gravy-4059,2480x3508,300,FHNW16_INS_CIG_S_POUCH,363151,c6905ff114c5e46b91687e9b335e722ec76dbac24dd06a9df6845f34768aaa36,downloaded
cat,2017 - FHNW - WET - Cat - INSTINCTIVE Jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579309513,2867001,weight-specific,images/cat/2017-fhnw-wet-cat-instinctive-jelly-zone-europe-standard-perfect-product-page-master-c8aa14c3f5.jpg,https://marspetcareaprimocdn.petcare.global/44bf81f8-e9b5-401e-beea-b37e00ab3089/44bf81f8-e9b5-401e-beea-b37e00ab3089_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/instinctive-jelly-4074,2480x3508,300,FHNW16_INS_CIJ_N_POUCH,378621,c8aa14c3f525d5e1331588a3ca1d9defdb96b2698076afc572560fe45ca6ca65,downloaded
cat,2017 - FHNW - WET - Cat - STERILISED Jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579311776,2879001,weight-specific,images/cat/2017-fhnw-wet-cat-sterilised-jelly-zone-europe-standard-perfect-product-page-master-e544985e44.jpg,https://marspetcareaprimocdn.petcare.global/fc0ab2a5-ba2e-417c-98c1-b455010b8e5f/fc0ab2a5-ba2e-417c-98c1-b455010b8e5f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sterilised-jelly-4156,2480x3508,300,FHNW16_STER_CIJ_N_POUCH,380581,e544985e44dd8780ad1850395d4235b2ef59079a33120d4f222965a0d60e8373,downloaded
cat,2020 - FHNW - Wet - Cat - Indoor Sterilized 7+ Morsels in Jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579014059,2847001,weight-specific,images/cat/2020-fhnw-wet-cat-indoor-sterilized-7-morsels-in-jelly-zone-europe-standard-perfect-product-page-mas-86f06ef087.jpg,https://marspetcareaprimocdn.petcare.global/b3cf0662-e1a4-4bd6-ab0a-b2490007d752/b3cf0662-e1a4-4bd6-ab0a-b2490007d752_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/indoor-sterilized-7%2b-morsels-in-jelly-1313,2480x3508,300,FHNW20 - INDOOR 7+ STER-JELLY-PACKSHOT-POUCH85-B1N,373858,86f06ef08799e0f31625d0253349d5286ce2bcdedd25caa18a0b8935e4ac563b,downloaded
cat,2020 - FHNW - Wet - Cat - Indoor Sterilized Morsels in Gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579013809,2951001,weight-specific,images/cat/2020-fhnw-wet-cat-indoor-sterilized-morsels-in-gravy-zone-europe-standard-perfect-product-page-maste-e5a2553cd6.jpg,https://marspetcareaprimocdn.petcare.global/ed88785a-0aab-4628-98f0-b42c00dc0765/ed88785a-0aab-4628-98f0-b42c00dc0765_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/indoor-sterilized-morsels-in-gravy-1278,2480x3508,300,FHNW20 - INDOOR-GRAVY-PACKSHOT-POUCH-B1S,378426,e5a2553cd624a71c2264e6598173ae8477893f7a8e2c0ada7868efd8795785a3,downloaded
cat,2020 - FHNW - Wet - Cat - Indoor Sterilized Morsels in Jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579013878,2952001,weight-specific,images/cat/2020-fhnw-wet-cat-indoor-sterilized-morsels-in-jelly-zone-europe-standard-perfect-product-page-maste-e82ca4a7dd.jpg,https://marspetcareaprimocdn.petcare.global/cf349eb9-a421-4e12-9053-b2490007d840/cf349eb9-a421-4e12-9053-b2490007d840_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/indoor-sterilized-morsels-in-jelly-1288,2480x3508,300,FHNW20 - INDOOR_STER-JELLY-PACKSHOT-POUCH 85-B1N,388924,e82ca4a7ddca7efe790e7736b48bcff086345b2c2fd7f28219184d98ed264c34,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ FEEL Morsels in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579018941,2840005,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-feel-morsels-in-gravy-zone-europe-standard-perfect-product-page-master-20d7257837.jpg,https://marspetcareaprimocdn.petcare.global/c257325d-64cd-4d8a-aae6-b20b002d8642/c257325d-64cd-4d8a-aae6-b20b002d8642_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-feel-morsels-in-gravy-1519,2480x3508,300,FHNW21-SENSORY-FEEL MIG-PACKSHOT-POUCH-B1-S,397746,20d7257837a49e975fdc307430ffff39069e873a370f4cbee4acaabbf1e060ef,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ FEEL Morsels in jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579018996,2840006,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-feel-morsels-in-jelly-zone-europe-standard-perfect-product-page-master-020165fbec.png,https://cdn.royalcanin-weshare-online.io/vVb7HXkBBKJuub5qZa36/v109/rc-spt-wet-sensfeelmij-b1-mv2,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-feel-morsels-in-jelly-1529,5000x5000,300,RC-SPT-WET-SensFeelMIJ-B1 MV2,613381,020165fbec3deb9ce56f2eda46cb17d791ab4c46a6bb906b8401825ffa486960,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ SMELL Chunks in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579018514,2840001,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-smell-chunks-in-gravy-zone-europe-standard-perfect-product-page-master-ae8ff9eb19.jpg,https://marspetcareaprimocdn.petcare.global/a0e0a09c-170b-4e46-ba8e-b20b002d88f4/a0e0a09c-170b-4e46-ba8e-b20b002d88f4_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-smell-chunks-in-gravy-1517,2480x3508,300,FHNW21-SENSORY-SMELL-CIG-PACKSHOT-POUCH-B1-S,388217,ae8ff9eb1905247dd39c4ab8186b57369634371d773877ef44abcca566eaf088,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ SMELL Chunks in jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579018835,2840002,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-smell-chunks-in-jelly-zone-europe-standard-perfect-product-page-master-b79e62d8cc.jpg,https://marspetcareaprimocdn.petcare.global/772df554-57ab-4b51-9299-b1ef00126f27/772df554-57ab-4b51-9299-b1ef00126f27_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-smell-chunks-in-jelly-1527,2480x3508,300,FHNW21-SENSORY-SMELL-CIJ-PACKSHOT-POUCH-B1-INT,390241,b79e62d8ccea301fe253ac5ad428a417442db263f4419a3118cd7e1a7e0b36e3,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ SMELL TASTE FEEL in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579019030,2840007,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-smell-taste-feel-in-gravy-zone-europe-standard-perfect-product-page-master-c9830e0b18.jpg,https://marspetcareaprimocdn.petcare.global/92ee3d83-0ae3-4604-938b-b20b002d8369/92ee3d83-0ae3-4604-938b-b20b002d8369_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-smell-taste-feel-in-gravy-1544,3480x3508,300,FHNW21 -SENSORY-MULTIPACK-GRAVY-PACKSHOT-BOX-C-INT,442325,c9830e0b189c9a5ea1a0407f3b7f4c12a7dc9c67d2f01f6e0c6ae5257aa6d417,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ TASTE Chunks in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579018866,2840003,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-taste-chunks-in-gravy-zone-europe-standard-perfect-product-page-master-80de697839.jpg,https://marspetcareaprimocdn.petcare.global/38aeeea7-4728-49a5-ba38-b20b002d895b/38aeeea7-4728-49a5-ba38-b20b002d895b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-taste-chunks-in-gravy-1518,2480x3508,300,FHNW21-SENSORY-TASTE-CIG-PACKSHOT-POUCH-B1-S,401028,80de697839c327522afd393627126647fcaed6d74ef7455b5551e6888488c245,downloaded
cat,2021 - FHNW - Wet - Cat - SENSORY™ TASTE Chunks in jelly - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579018910,2840004,weight-specific,images/cat/2021-fhnw-wet-cat-sensory-taste-chunks-in-jelly-zone-europe-standard-perfect-product-page-master-c2284e8eee.jpg,https://marspetcareaprimocdn.petcare.global/8be73c1a-b966-4c0d-9b3a-b1ef00126eae/8be73c1a-b966-4c0d-9b3a-b1ef00126eae_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/sensory-taste-chunks-in-jelly-1528,2480x3508,300,FHNW21-SENSORY-TASTE-CIJ-PACKSHOT-POUCH-B1-INT,396406,c2284e8eeefaa79aa6f5a079db9dd6288aff425d795f79f111c0b3b2f182177e,downloaded
cat,2022 - FCN - Dry - Cat - APPETITE CONTROL CARE - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182550927451,2710020,shared official master across listed weights,images/cat/2022-fcn-dry-cat-appetite-control-care-zone-europe-standard-perfect-product-page-master-2c0e6da284.jpg,https://marspetcareaprimocdn.petcare.global/0ce93636-17c8-4ddd-8a58-b1ef001202b2/0ce93636-17c8-4ddd-8a58-b1ef001202b2_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/appetite-control-care-2563,1240x1754,150,FCN22 - APPETITE CONTROL - DRY - PACKSHOT - B1_999915,138921,2c0e6da2841ffda4ca3c32373eadae676497c72c882417ed26c16f751d5e1331,downloaded
cat,2022 - FCN - Dry - Cat - APPETITE CONTROL CARE - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3.5 kg,3182550927468,2710035,shared official master across listed weights,images/cat/2022-fcn-dry-cat-appetite-control-care-zone-europe-standard-perfect-product-page-master-2c0e6da284.jpg,https://marspetcareaprimocdn.petcare.global/0ce93636-17c8-4ddd-8a58-b1ef001202b2/0ce93636-17c8-4ddd-8a58-b1ef001202b2_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/appetite-control-care-2563,1240x1754,150,FCN22 - APPETITE CONTROL - DRY - PACKSHOT - B1_999915,138921,2c0e6da2841ffda4ca3c32373eadae676497c72c882417ed26c16f751d5e1331,downloaded
cat,2022 - FCN - Dry - Cat - DENTAL CARE - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550953702,2706015,shared official master across listed weights,images/cat/2022-fcn-dry-cat-dental-care-zone-europe-standard-perfect-product-page-master-3a4c5fa29f.jpg,https://marspetcareaprimocdn.petcare.global/f81a4f26-66e5-4a74-b861-b3b500f84d7a/f81a4f26-66e5-4a74-b861-b3b500f84d7a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/dental-care-2532,1240x1754,150,FCN22 - DENTAL CARE - DRY - PACKSHOT - B1,125106,3a4c5fa29f1af2776dd5956537feac09c815d040b0a5b0d503cc3d8a3cde8b1a,downloaded
cat,2022 - FCN - Dry - Cat - DENTAL CARE - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3.5 kg,3182550721615,2706035,shared official master across listed weights,images/cat/2022-fcn-dry-cat-dental-care-zone-europe-standard-perfect-product-page-master-3a4c5fa29f.jpg,https://marspetcareaprimocdn.petcare.global/f81a4f26-66e5-4a74-b861-b3b500f84d7a/f81a4f26-66e5-4a74-b861-b3b500f84d7a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/dental-care-2532,1240x1754,150,FCN22 - DENTAL CARE - DRY - PACKSHOT - B1,125106,3a4c5fa29f1af2776dd5956537feac09c815d040b0a5b0d503cc3d8a3cde8b1a,downloaded
cat,2022 - FCN - Dry - Cat - DENTAL CARE - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,8 kg,3182550721622,2706080,shared official master across listed weights,images/cat/2022-fcn-dry-cat-dental-care-zone-europe-standard-perfect-product-page-master-3a4c5fa29f.jpg,https://marspetcareaprimocdn.petcare.global/f81a4f26-66e5-4a74-b861-b3b500f84d7a/f81a4f26-66e5-4a74-b861-b3b500f84d7a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/cats/products/retail-products/dental-care-2532,1240x1754,150,FCN22 - DENTAL CARE - DRY - PACKSHOT - B1,125106,3a4c5fa29f1af2776dd5956537feac09c815d040b0a5b0d503cc3d8a3cde8b1a,downloaded
